transaction_date,transaction_time,store_location,product_category,product_detail,product_type,transaction_id,product_id,store_id,transaction_qty,unit_price,transaction_time,purchase_time,Day_name,Month_name,format_time,day_of_Month,day_classification,time_Buckets,Spend_classifications,Number_of_sales,number_of_products,store_count,revenue_per_day
2023-01-01,2026-03-02T18:22:53.000Z,Astoria,Bakery,Jumbo Savory Scone,Scone,489,79,3,1,3.75,2026-03-02T18:22:53.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T13:21:23.000Z,Astoria,Coffee,Latte,Barista Espresso,240,38,3,2,3.75,2026-03-02T13:21:23.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T13:59:58.000Z,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,278,39,5,2,4.25,2026-03-02T13:59:58.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,8.5
2023-01-01,2026-03-02T09:41:22.000Z,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,65,79,5,1,3.75,2026-03-02T09:41:22.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T18:27:08.000Z,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,493,54,5,2,2.5,2026-03-02T18:27:08.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T18:51:23.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,507,24,3,2,3,2026-03-02T18:51:23.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T11:31:43.000Z,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,135,51,5,2,3,2026-03-02T11:31:43.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T11:31:53.000Z,Lower Manhattan,Bakery,Croissant,Pastry,138,75,5,1,3.5,2026-03-02T11:31:53.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T18:39:29.000Z,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee,497,22,3,1,2,2026-03-02T18:39:29.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2
2023-01-01,2026-03-02T13:30:49.000Z,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,245,31,5,2,2.2,2026-03-02T13:30:49.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-01,2026-03-02T13:24:29.000Z,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,244,60,5,2,3.75,2026-03-02T13:24:29.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T18:30:05.000Z,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,495,55,3,2,4,2026-03-02T18:30:05.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,04.BLESSER,1,1,1,8
2023-01-01,2026-03-02T09:22:46.000Z,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,58,34,5,1,2.45,2026-03-02T09:22:46.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,2.45
2023-01-01,2026-03-02T13:32:34.000Z,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso,247,87,5,1,3,2026-03-02T13:32:34.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T11:21:14.000Z,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,122,60,3,1,3.75,2026-03-02T11:21:14.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T18:41:13.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,499,24,3,1,3,2026-03-02T18:41:13.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T11:21:04.000Z,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,121,51,5,2,3,2026-03-02T11:21:04.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T13:38:09.000Z,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee,249,27,8,1,3.5,2026-03-02T13:38:09.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T13:34:12.000Z,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,248,28,3,2,2,2026-03-02T13:34:12.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-01,2026-03-02T18:43:19.000Z,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,503,57,3,1,3.1,2026-03-02T18:43:19.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-01,2026-03-02T07:06:11.000Z,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,32,5,2,3,2026-03-02T07:06:11.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T10:30:07.000Z,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,94,35,5,1,3.1,2026-03-02T10:30:07.000Z,2023-01-01,Sun,Jan,10:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-01,2026-03-02T09:40:13.000Z,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso,63,41,5,1,4.25,2026-03-02T09:40:13.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,4.25
2023-01-01,2026-03-02T13:43:18.000Z,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,258,54,3,2,2.5,2026-03-02T13:43:18.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T08:52:32.000Z,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee,32,26,5,1,3,2026-03-02T08:52:32.000Z,2023-01-01,Sun,Jan,08:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T11:39:14.000Z,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,140,71,5,1,3.75,2026-03-02T11:39:14.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T11:29:57.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,131,35,8,2,3.1,2026-03-02T11:29:57.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,04.BLESSER,1,1,1,6.2
2023-01-01,2026-03-02T16:19:17.000Z,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,382,56,3,1,2.55,2026-03-02T16:19:17.000Z,2023-01-01,Sun,Jan,16:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.55
2023-01-01,2026-03-02T07:59:58.000Z,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,17,79,5,1,3.75,2026-03-02T07:59:58.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T12:44:32.000Z,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,190,52,3,1,2.5,2026-03-02T12:44:32.000Z,2023-01-01,Sun,Jan,12:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T09:54:46.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,77,23,5,1,2.5,2026-03-02T09:54:46.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T18:56:35.000Z,Hell's Kitchen,Bakery,Almond Croissant,Pastry,514,73,8,1,3.75,2026-03-02T18:56:35.000Z,2023-01-01,Sun,Jan,18:03:00,1,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T09:46:46.000Z,Lower Manhattan,Coffee,Espresso shot,Barista Espresso,68,37,5,2,3,2026-03-02T09:46:46.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T13:42:58.000Z,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea,256,52,5,1,2.5,2026-03-02T13:42:58.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T13:42:49.000Z,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,255,36,5,1,3.75,2026-03-02T13:42:49.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T19:07:26.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,518,24,8,2,3,2026-03-02T19:07:26.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T07:39:34.000Z,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,10,58,5,2,3.5,2026-03-02T07:39:34.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,04.BLESSER,1,1,1,7
2023-01-01,2026-03-02T11:29:25.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,130,56,5,2,2.55,2026-03-02T11:29:25.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5.1
2023-01-01,2026-03-02T11:25:37.000Z,Lower Manhattan,Coffee,Cappuccino,Barista Espresso,127,40,5,2,3.75,2026-03-02T11:25:37.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,04.BLESSER,1,1,1,7.5
2023-01-01,2026-03-02T13:51:56.000Z,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,266,32,8,2,3,2026-03-02T13:51:56.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T09:13:01.000Z,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,46,44,5,1,2.5,2026-03-02T09:13:01.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T13:43:41.000Z,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,260,25,5,2,2.2,2026-03-02T13:43:41.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-01,2026-03-02T13:43:18.000Z,Astoria,Bakery,Hazelnut Biscotti,Biscotti,259,69,3,1,3.25,2026-03-02T13:43:18.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-01,2026-03-02T19:14:09.000Z,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,526,32,3,2,3,2026-03-02T19:14:09.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T09:00:12.000Z,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,37,55,5,1,4,2026-03-02T09:00:12.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,02.MEDIUM.SPENDER,1,1,1,4
2023-01-01,2026-03-02T13:47:51.000Z,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso,262,40,8,1,3.75,2026-03-02T13:47:51.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T11:28:29.000Z,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee,129,33,3,2,3.5,2026-03-02T11:28:29.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,04.BLESSER,1,1,1,7
2023-01-01,2026-03-02T19:24:18.000Z,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea,530,46,8,1,2.5,2026-03-02T19:24:18.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2.5
2023-01-01,2026-03-02T11:28:15.000Z,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea,128,44,8,2,2.5,2026-03-02T11:28:15.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-01,2026-03-02T13:50:09.000Z,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea,264,53,5,1,3,2026-03-02T13:50:09.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T13:49:03.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee,263,22,8,2,2,2026-03-02T13:49:03.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-01,2026-03-02T19:30:55.000Z,Astoria,Tea,Earl Grey Lg,Brewed Black tea,534,51,3,2,3,2026-03-02T19:30:55.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T07:25:49.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,7,22,5,1,2,2026-03-02T07:25:49.000Z,2023-01-01,Sun,Jan,07:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,2
2023-01-01,2026-03-02T11:31:35.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,134,24,8,1,3,2026-03-02T11:31:35.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T09:44:46.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee,67,24,5,1,3,2026-03-02T09:44:46.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,01.LOW.SPENDER,1,1,1,3
2023-01-01,2026-03-02T13:57:34.000Z,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee,274,27,5,2,3.5,2026-03-02T13:57:34.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7
2023-01-01,2026-03-02T09:41:22.000Z,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea,64,45,5,2,3,2026-03-02T09:41:22.000Z,2023-01-01,Sun,Jan,09:03:00,1,Weekdays,01.Rush Hour,03.CHEESEBOY,1,1,1,6
2023-01-01,2026-03-02T13:53:31.000Z,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,268,33,8,1,3.5,2026-03-02T13:53:31.000Z,2023-01-01,Sun,Jan,13:03:00,1,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-01,2026-03-02T11:39:14.000Z,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,139,60,5,1,3.75,2026-03-02T11:39:14.000Z,2023-01-01,Sun,Jan,11:03:00,1,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-01,2026-03-02T19:39:32.000Z,Astoria,Coffee,Espresso shot,Barista Espresso,542,37,3,1,3,2026-03-02T19:39:32.000Z,2023-01-01,Sun,Jan,19:03:00,1,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T17:13:53.000Z,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,994,43,8,1,3,2026-03-02T17:13:53.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T17:15:28.000Z,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee,995,27,5,2,3.5,2026-03-02T17:15:28.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,04.BLESSER,1,1,1,7
2023-01-02,2026-03-02T17:10:24.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,991,55,8,2,4,2026-03-02T17:10:24.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,04.BLESSER,1,1,1,8
2023-01-02,2026-03-02T17:02:59.000Z,Lower Manhattan,Bakery,Oatmeal Scone,Scone,989,77,5,1,3,2026-03-02T17:02:59.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T17:10:36.000Z,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,992,33,8,1,3.5,2026-03-02T17:10:36.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T17:02:59.000Z,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,988,29,5,2,2.5,2026-03-02T17:02:59.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T17:12:45.000Z,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,993,42,3,2,2.5,2026-03-02T17:12:45.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T17:15:35.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,996,57,5,2,3.1,2026-03-02T17:15:35.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,04.BLESSER,1,1,1,6.2
2023-01-02,2026-03-02T17:17:00.000Z,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,997,53,3,2,3,2026-03-02T17:17:00.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T16:55:58.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,983,24,3,2,3,2026-03-02T16:55:58.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T16:51:09.000Z,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,981,34,3,2,2.45,2026-03-02T16:51:09.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.9
2023-01-02,2026-03-02T16:56:14.000Z,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,984,41,8,1,4.25,2026-03-02T16:56:14.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.25
2023-01-02,2026-03-02T16:49:41.000Z,Astoria,Tea,English Breakfast Lg,Brewed Black tea,979,49,3,1,3,2026-03-02T16:49:41.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T16:50:14.000Z,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,980,25,8,1,2.2,2026-03-02T16:50:14.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.2
2023-01-02,2026-03-02T16:59:09.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,985,23,5,1,2.5,2026-03-02T16:59:09.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T16:42:33.000Z,Lower Manhattan,Bakery,Oatmeal Scone,Scone,975,77,5,1,3,2026-03-02T16:42:33.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T16:42:11.000Z,Astoria,Tea,Earl Grey Lg,Brewed Black tea,973,51,3,2,3,2026-03-02T16:42:11.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T16:43:04.000Z,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,976,34,3,2,2.45,2026-03-02T16:43:04.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.9
2023-01-02,2026-03-02T16:36:38.000Z,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,971,32,3,1,3,2026-03-02T16:36:38.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T16:41:26.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,972,22,5,2,2,2026-03-02T16:41:26.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-02,2026-03-02T16:44:55.000Z,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,977,32,5,2,3,2026-03-02T16:44:55.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T17:00:52.000Z,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,986,25,8,1,2.2,2026-03-02T17:00:52.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2.2
2023-01-02,2026-03-02T16:34:50.000Z,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea,967,50,5,1,2.5,2026-03-02T16:34:50.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T16:33:17.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,965,57,5,1,3.1,2026-03-02T16:33:17.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-02,2026-03-02T16:35:22.000Z,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,968,31,3,1,2.2,2026-03-02T16:35:22.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.2
2023-01-02,2026-03-02T16:32:14.000Z,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,963,52,3,2,2.5,2026-03-02T16:32:14.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T16:32:25.000Z,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea,964,50,5,2,2.5,2026-03-02T16:32:25.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T16:35:22.000Z,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,969,54,3,2,2.5,2026-03-02T16:35:22.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T16:30:07.000Z,Astoria,Bakery,Ginger Biscotti,Biscotti,959,74,3,1,3.5,2026-03-02T16:30:07.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T16:30:05.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,957,23,5,1,2.5,2026-03-02T16:30:05.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T16:30:37.000Z,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,960,53,8,2,3,2026-03-02T16:30:37.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T16:31:20.000Z,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,961,36,3,2,3.75,2026-03-02T16:31:20.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T16:35:54.000Z,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,970,49,8,2,3,2026-03-02T16:35:54.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T17:02:06.000Z,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,987,50,8,1,2.5,2026-03-02T17:02:06.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T17:17:00.000Z,Astoria,Bakery,Cranberry Scone,Scone,998,70,3,1,3.25,2026-03-02T17:17:00.000Z,2023-01-02,Mon,Jan,17:03:00,2,Weekdays,03. Night,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T16:23:50.000Z,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee,951,26,5,1,3,2026-03-02T16:23:50.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T16:22:25.000Z,Astoria,Tea,English Breakfast Rg,Brewed Black tea,949,48,3,1,2.5,2026-03-02T16:22:25.000Z,2023-01-02,Mon,Jan,16:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
